Company Category,Country,State,Activated Date,Skills,UK Region
Gaming Company,United Kingdom,England,2025-08-16,game-texts,England
Gaming Company,United Kingdom,England,2025-08-16,market-research,England
Gaming Company,United Kingdom,England,2025-08-16,team-management,England
Gaming Company,United Kingdom,England,2025-08-16,communication,England
Gaming Company,United Kingdom,England,2025-08-16,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-16,game-texts,England
Gaming Company,United Kingdom,England,2025-08-16,live-operations,England
Gaming Company,United Kingdom,England,2025-08-17,shader-development,England
Gaming Company,United Kingdom,England,2025-08-17,github,England
Gaming Company,United Kingdom,England,2025-08-17,unity,England
Gaming Company,United Kingdom,England,2025-08-17,data-structures,England
Gaming Company,United Kingdom,England,2025-08-17,game-texts,England
Gaming Company,United Kingdom,England,2025-08-17,networking,England
Gaming Company,United Kingdom,England,2025-08-17,c#,England
Gaming Company,United Kingdom,England,2025-08-17,git,England
Gaming Company,United Kingdom,England,2025-08-17,jira,England
Gaming Company,United Kingdom,England,2025-08-17,multiplayer,England
Gaming Company,United Kingdom,England,2025-08-17,hlsl,England
Gaming Company,United Kingdom,England,2025-08-17,team-management,England
Gaming Company,United Kingdom,England,2025-08-17,saas-business-models,England
Gaming Company,United Kingdom,England,2025-08-17,communication,England
Gaming Company,United Kingdom,England,2025-08-17,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-17,game-texts,England
Gaming Company,United Kingdom,England,2025-08-17,agile-development,England
Gaming Company,United Kingdom,England,2025-08-17,html,England
Gaming Company,United Kingdom,England,2025-08-17,xml,England
Gaming Company,United Kingdom,England,2025-08-17,jquery,England
Gaming Company,United Kingdom,England,2025-08-17,monday,England
Gaming Company,United Kingdom,England,2025-08-17,javascript,England
Gaming Company,United Kingdom,England,2025-08-17,css,England
Gaming Company,United Kingdom,England,2025-08-18,communication,England
Gaming Company,United Kingdom,England,2025-08-18,github,England
Gaming Company,United Kingdom,England,2025-08-18,game-texts,England
Gaming Company,United Kingdom,England,2025-08-18,alphabeta-testing,England
Gaming Company,United Kingdom,England,2025-08-18,prototyping,England
Gaming Company,United Kingdom,England,2025-08-18,matplotlib,England
Gaming Company,United Kingdom,England,2025-08-18,reinforcement-learning,England
Gaming Company,United Kingdom,England,2025-08-18,ci-cd,England
Gaming Company,United Kingdom,England,2025-08-18,docker,England
Gaming Company,United Kingdom,England,2025-08-18,kubernetes,England
Gaming Company,United Kingdom,England,2025-08-18,git,England
Gaming Company,United Kingdom,England,2025-08-18,python,England
Gaming Company,United Kingdom,England,2025-08-18,sql,England
Gaming Company,United Kingdom,England,2025-08-18,algorithms,England
Gaming Company,United Kingdom,England,2025-08-18,machine-learning,England
Gaming Company,United Kingdom,England,2025-08-18,communication,England
Gaming Company,United Kingdom,England,2025-08-18,design-patterns,England
Gaming Company,United Kingdom,England,2025-08-18,game-texts,England
Gaming Company,United Kingdom,England,2025-08-18,automated-testing,England
Gaming Company,United Kingdom,England,2025-08-18,user-experience-ux,England
Gaming Company,United Kingdom,England,2025-08-18,laravel,England
Gaming Company,United Kingdom,England,2025-08-18,php,England
Gaming Company,United Kingdom,England,2025-08-19,team-management,England
Gaming Company,United Kingdom,England,2025-08-19,ms-office,England
Gaming Company,United Kingdom,England,2025-08-19,excel,England
Gaming Company,United Kingdom,England,2025-08-19,communication,England
Gaming Company,United Kingdom,England,2025-08-19,game-texts,England
Gaming Company,United Kingdom,,2025-08-19,team-management,Unknown
Gaming Company,United Kingdom,,2025-08-19,design-patterns,Unknown
Gaming Company,United Kingdom,,2025-08-19,cpp,Unknown
Gaming Company,United Kingdom,,2025-08-19,data-structures,Unknown
Gaming Company,United Kingdom,,2025-08-19,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-19,algorithms,Unknown
Gaming Company,United Kingdom,Scotland,2025-08-19,communication,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,problem-solving,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,cpp,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,unreal,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,unity,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,game-texts,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,agile-development,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,prototyping,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,c#,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,level-design,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,cryengine,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,communication,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,design-patterns,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,cpp,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,data-structures,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,unity,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,game-texts,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,agile-development,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,user-interface,Scotland
Gaming Company,United Kingdom,Scotland,2025-08-19,c#,Scotland
Gaming Company,United Kingdom,England,2025-08-19,shotgrid,England
Gaming Company,United Kingdom,England,2025-08-19,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-19,rendering,England
Gaming Company,United Kingdom,England,2025-08-19,artistic-vision,England
Gaming Company,United Kingdom,England,2025-08-19,game-texts,England
Gaming Company,United Kingdom,England,2025-08-19,houdini,England
Gaming Company,United Kingdom,England,2025-08-19,team-management,England
Gaming Company,United Kingdom,England,2025-08-19,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-19,timeline-management,England
Gaming Company,United Kingdom,England,2025-08-19,communication,England
Gaming Company,United Kingdom,England,2025-08-19,problem-solving,England
Gaming Company,United Kingdom,England,2025-08-19,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-19,game-texts,England
Gaming Company,United Kingdom,England,2025-08-19,swift,England
Gaming Company,United Kingdom,England,2025-08-19,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-19,rendering,England
Gaming Company,United Kingdom,England,2025-08-19,artistic-vision,England
Gaming Company,United Kingdom,England,2025-08-19,game-texts,England
Gaming Company,United Kingdom,,2025-08-19,communication,Unknown
Gaming Company,United Kingdom,,2025-08-19,github,Unknown
Gaming Company,United Kingdom,,2025-08-19,cpp,Unknown
Gaming Company,United Kingdom,,2025-08-19,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-19,software-development-lifecycle-sdlc,Unknown
Gaming Company,United Kingdom,,2025-08-19,c#,Unknown
Gaming Company,United Kingdom,,2025-08-19,ci-cd,Unknown
Gaming Company,United Kingdom,,2025-08-19,python,Unknown
Gaming Company,United Kingdom,,2025-08-19,monday,Unknown
Gaming Company,United Kingdom,,2025-08-19,javascript,Unknown
Gaming Company,United Kingdom,,2025-08-19,java,Unknown
Gaming Company,United Kingdom,England,2025-08-19,autodesk-maya,England
Gaming Company,United Kingdom,England,2025-08-19,character-design,England
Gaming Company,United Kingdom,England,2025-08-19,visual-storytelling,England
Gaming Company,United Kingdom,England,2025-08-19,game-texts,England
Gaming Company,United Kingdom,England,2025-08-19,storytelling,England
Gaming Company,United Kingdom,England,2025-08-19,agile-development,England
Gaming Company,United Kingdom,England,2025-08-19,motion-builder,England
Gaming Company,United Kingdom,England,2025-08-19,lighting-shading,England
Gaming Company,United Kingdom,England,2025-08-19,composition,England
Gaming Company,United Kingdom,England,2025-08-19,marvel,England
Gaming Company,United Kingdom,England,2025-08-19,adobe-after-effects,England
Gaming Company,United Kingdom,England,2025-08-19,maya,England
Gaming Company,United Kingdom,England,2025-08-19,autodesk,England
Gaming Company,United Kingdom,England,2025-08-19,game-texts,England
Gaming Company,United Kingdom,,2025-08-19,communication,Unknown
Gaming Company,United Kingdom,,2025-08-19,unreal,Unknown
Gaming Company,United Kingdom,,2025-08-19,graphics-design,Unknown
Gaming Company,United Kingdom,,2025-08-19,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-19,composition,Unknown
Gaming Company,United Kingdom,,2025-08-19,user-experience-ux,Unknown
Gaming Company,United Kingdom,,2025-08-19,2d-art,Unknown
Gaming Company,United Kingdom,,2025-08-19,photoshop,Unknown
Gaming Company,United Kingdom,,2025-08-19,adobe-premiere,Unknown
Gaming Company,United Kingdom,,2025-08-19,maya,Unknown
Gaming Company,United Kingdom,,2025-08-20,revenue-growth,Unknown
Gaming Company,United Kingdom,,2025-08-20,logo-development,Unknown
Gaming Company,United Kingdom,,2025-08-20,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-20,lqa,Unknown
Gaming Company,United Kingdom,,2025-08-20,salesforce,Unknown
Gaming Company,United Kingdom,England,2025-08-20,unreal,England
Gaming Company,United Kingdom,England,2025-08-20,game-texts,England
Gaming Company,United Kingdom,England,2025-08-20,level-design,England
Gaming Company,United Kingdom,England,2025-08-20,jira,England
Gaming Company,United Kingdom,England,2025-08-20,motion-capture,England
Gaming Company,United Kingdom,England,2025-08-20,communication,England
Gaming Company,United Kingdom,England,2025-08-20,rigging,England
Gaming Company,United Kingdom,England,2025-08-20,character-design,England
Gaming Company,United Kingdom,England,2025-08-20,unreal,England
Gaming Company,United Kingdom,England,2025-08-20,game-texts,England
Gaming Company,United Kingdom,England,2025-08-20,storytelling,England
Gaming Company,United Kingdom,England,2025-08-20,motion-builder,England
Gaming Company,United Kingdom,England,2025-08-20,prototyping,England
Gaming Company,United Kingdom,England,2025-08-20,maya,England
Gaming Company,United Kingdom,England,2025-08-21,team-management,England
Gaming Company,United Kingdom,England,2025-08-21,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-21,communication,England
Gaming Company,United Kingdom,England,2025-08-21,game-texts,England
Gaming Company,United Kingdom,England,2025-08-21,storytelling,England
Gaming Company,United Kingdom,,2025-08-21,team-management,Unknown
Gaming Company,United Kingdom,,2025-08-21,rendering,Unknown
Gaming Company,United Kingdom,,2025-08-21,renderdoc,Unknown
Gaming Company,United Kingdom,,2025-08-21,cpp,Unknown
Gaming Company,United Kingdom,,2025-08-21,unity,Unknown
Gaming Company,United Kingdom,,2025-08-21,talent-acquisition,Unknown
Gaming Company,United Kingdom,,2025-08-21,game-texts,Unknown
Gaming Company,United Kingdom,,2025-08-21,lighting-shading,Unknown
Gaming Company,United Kingdom,,2025-08-21,c#,Unknown
Gaming Company,United Kingdom,,2025-08-21,vulkan,Unknown
Gaming Company,United Kingdom,,2025-08-21,3d-math,Unknown
Gaming Company,United Kingdom,,2025-08-21,code-architecture,Unknown
Gaming Company,United Kingdom,,2025-08-21,direct-x,Unknown
Gaming Company,United Kingdom,,2025-08-21,linear-algebra,Unknown
Gaming Company,United Kingdom,,2025-08-21,hlsl,Unknown
Gaming Company,United Kingdom,England,2025-08-21,team-management,England
Gaming Company,United Kingdom,England,2025-08-21,cross-functional,England
Gaming Company,United Kingdom,England,2025-08-21,excel,England
Gaming Company,United Kingdom,England,2025-08-21,communication,England
Gaming Company,United Kingdom,England,2025-08-21,forecasting-budgeting,England
Gaming Company,United Kingdom,England,2025-08-21,talent-acquisition,England
Gaming Company,United Kingdom,England,2025-08-21,game-texts,England
Gaming Company,United Kingdom,England,2025-08-21,live-operations,England
Gaming Company,United Kingdom,England,2025-08-21,saas-business-models,England
Gaming Company,United Kingdom,England,2025-08-21,communication,England
Gaming Company,United Kingdom,England,2025-08-21,forecasting-budgeting,England
Gaming Company,United Kingdom,England,2025-08-21,budget-management,England
Gaming Company,United Kingdom,England,2025-08-21,game-texts,England
Gaming Company,United Kingdom,England,2025-08-21,accounting,England
Gaming Company,United Kingdom,England,2025-08-21,communication,England
Gaming Company,United Kingdom,England,2025-08-21,invision,England
Gaming Company,United Kingdom,England,2025-08-21,content-strategy,England
Gaming Company,United Kingdom,England,2025-08-21,game-texts,England
Gaming Company,United Kingdom,England,2025-08-21,market-research,England
Gaming Company,United Kingdom,England,2025-08-21,quality-control,England
Gaming Company,United Kingdom,England,2025-08-21,agile-development,England
Gaming Company,United Kingdom,England,2025-08-21,user-testing,England
Gaming Company,United Kingdom,England,2025-08-21,user-experience-ux,England
